"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"2008","4","8","2","556","600","713","722","DL","1420","N966DL","77","82","61","-9","-4","DAB","ATL","366","6","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","815","820","921","932","DL","1420","N966DL","66","72","41","-11","-5","ATL","CLT","227","6","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2005","2006","2028","2020","DL","1421","N632DL","83","74","45","8","-1","ATL","PNS","272","7","31","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1125","1135","1751","1822","DL","1422","N649DL","206","227","191","-31","-10","LAS","CVG","1678","3","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2132","2130","2343","2326","DL","1423","N650DL","311","296","282","17","2","ATL","LAX","1946","8","21","0","","0","0","0","17","0","0"
"2008","4","8","2","1855","1900","2048","2053","DL","1424","N6705Y","113","113","83","-5","-5","PBI","ATL","545","11","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2141","2145","9","13","DL","1424","N665DN","148","148","115","-4","-4","ATL","BDL","859","6","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","753","800","1248","1303","DL","1426","N972DL","175","183","151","-15","-7","ABQ","ATL","1269","8","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1346","1350","1517","1521","DL","1426","N639DL","91","91","70","-4","-4","ATL","RIC","481","6","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1109","1109","1300","1300","DL","1427","N132DN","111","111","84","0","0","ATL","FLL","581","8","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1440","1430","1554","1550","DL","1428","N935DL","74","80","53","4","10","ATL","SDF","321","7","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2241","2240","2258","2309","DL","1429","N393DA","77","89","66","-11","1","ATL","MSY","425","5","6","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1628","1625","1801","1807","DL","1430","N6705Y","93","102","75","-6","3","ATL","PBI","545","6","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1218","1223","1358","1359","DL","1431","N995DL","100","96","78","-1","-5","DAY","ATL","432","7","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1716","1715","1919","1912","DL","1432","N609DL","123","117","91","7","1","FLL","ATL","581","14","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1118","1121","1257","1250","DL","1433","N923DL","219","209","195","7","-3","ATL","ABQ","1269","6","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","938","940","1045","1045","DL","1435","N906DL","67","65","37","0","-2","ATL","SAV","215","6","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1739","1740","1924","1934","DL","1436","N677DL","105","114","83","-10","-1","PBI","ATL","545","10","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1608","1615","1801","1757","DL","1437","N639DL","113","102","80","4","-7","RIC","ATL","481","10","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1356","1320","1653","1638","DL","1438","N928DL","117","138","99","15","36","AUS","ATL","813","9","9","0","","0","0","0","0","0","15"
"2008","4","8","2","1725","1730","1839","1839","DL","1438","N954DL","74","69","46","0","-5","ATL","JAX","270","9","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","856","900","1024","1024","DL","1439","N944DL","88","84","62","0","-4","RDU","ATL","356","12","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1109","1115","1307","1236","DL","1439","N944DL","178","141","136","31","-6","ATL","DFW","732","21","21","0","","0","0","0","31","0","0"
"2008","4","8","2","719","720","747","754","DL","1441","N396DA","88","94","69","-7","-1","ATL","MSY","425","6","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","556","600","828","828","DL","1442","N912DL","92","88","69","0","-4","MSY","ATL","425","13","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2052","2015","2321","2229","DL","1443","N693DL","329","314","306","52","37","ATL","SFO","2139","6","17","0","","0","27","0","15","0","10"
"2008","4","8","2","652","700","812","818","DL","1444","N967DL","80","78","50","-6","-8","PIT","CVG","256","6","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2013","2016","2031","2025","DL","1446","N971DL","78","69","42","6","-3","ATL","BNA","214","8","28","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1157","1140","1446","1432","DL","1449","N982DL","169","172","145","14","17","PBI","BDL","1133","9","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1656","1640","1824","1810","DL","1450","N392DA","88","90","56","14","16","SLC","DEN","391","7","25","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1553","1555","1847","1850","DL","1451","N941DL","174","175","158","-3","-2","BDL","TPA","1111","3","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1933","1935","2120","2126","DL","1452","N139DL","107","111","83","-6","-2","ATL","FLL","581","14","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1600","1601","1606","1617","DL","1455","N917DE","66","76","50","-11","-1","ATL","PNS","272","6","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","701","700","1016","956","DL","1456","N987DL","195","176","163","20","1","BDL","TPA","1111","3","29","0","","0","0","0","20","0","0"
"2008","4","8","2","957","1005","1332","1332","DL","1458","N980DL","155","147","130","0","-8","MSP","ATL","906","8","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","719","720","919","910","DL","1460","N690DL","120","110","95","9","-1","RSW","ATL","515","15","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","900","900","1021","1016","DL","1463","N6701","81","76","53","5","0","JAX","ATL","270","13","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1120","1106","1255","1215","DL","1463","N6701","275","249","247","40","14","ATL","PHX","1587","14","14","0","","0","9","0","26","0","5"
"2008","4","8","2","953","1000","1244","1226","DL","1464","N945DL","171","146","97","18","-7","PHL","ATL","665","7","67","0","","0","0","0","18","0","0"
"2008","4","8","2","658","700","938","909","DL","1465","N386DA","340","309","307","29","-2","TPA","LAX","2158","14","19","0","","0","0","0","29","0","0"
"2008","4","8","2","1119","1120","1410","1419","DL","1466","N378DA","171","179","146","-9","-1","FLL","BDL","1173","5","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1128","1120","1357","1356","DL","1467","N658DL","149","156","132","1","8","MCO","BDL","1050","5","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1237","1245","1759","1825","DL","1468","N3752","202","220","187","-26","-8","SLC","ATL","1589","5","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","629","630","1340","1403","DL","1469","N631DL","251","273","231","-23","-1","SMF","ATL","2092","8","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","554","600","802","805","DL","1471","N940DL","68","65","47","-3","-6","PNS","ATL","272","13","8","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","854","850","1011","1015","DL","1471","N940DL","137","145","117","-4","4","ATL","DFW","732","9","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1852","1850","2115","2114","DL","1473","N641DL","323","324","300","1","2","ATL","SEA","2182","10","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","557","600","728","727","DL","1474","N630DL","91","87","66","1","-3","TPA","ATL","406","7","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","700","700","820","818","DL","1477","N6716C","80","78","54","2","0","JAX","ATL","270","14","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","911","917","1121","1110","DL","1477","N6716C","310","293","289","11","-6","ATL","SNA","1919","7","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2220","2225","552","602","DL","1478","N125DL","272","277","234","-10","-5","SFO","ATL","2139","11","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","941","900","1139","1052","DL","1479","N679DA","118","112","85","47","41","FLL","ATL","581","11","22","0","","0","41","0","6","0","0"
"2008","4","8","2","1145","1145","1333","1329","DL","1479","N6704Z","288","284","268","4","0","ATL","SNA","1919","9","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1201","1200","1459","1450","DL","1480","N942DL","178","170","148","9","1","TPA","BDL","1111","19","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1100","1105","1414","1410","DL","1482","N993DL","194","185","163","4","-5","FLL","LGA","1076","8","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2035","2030","2255","2222","DL","1483","N645DL","320","292","288","33","5","ATL","SNA","1919","13","19","0","","0","0","0","33","0","0"
"2008","4","8","2","1608","1610","1757","1800","DL","1484","N642DL","109","110","83","-3","-2","PBI","ATL","545","9","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1500","1445","1812","1751","DL","1485","N961DL","192","186","147","21","15","LGA","FLL","1076","4","41","0","","0","0","0","6","0","15"
"2008","4","8","2","1042","1046","1601","1612","DL","1486","N605DL","199","206","179","-11","-4","SLC","CVG","1449","7","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1643","1646","1742","1749","DL","1487","N900DE","59","63","38","-7","-3","CAE","ATL","191","7","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1834","1839","1952","1950","DL","1487","N948DL","138","131","121","2","-5","ATL","OKC","761","4","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","924","930","1248","1230","DL","1488","N905DA","144","120","95","18","-6","DFW","ATL","732","12","37","0","","0","0","0","18","0","0"
"2008","4","8","2","1008","1015","1148","1157","DL","1490","N978DL","100","102","82","-9","-7","RSW","ATL","515","6","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1424","1430","1607","1615","DL","1491","N609DL","103","105","82","-8","-6","ATL","FLL","581","5","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1556","1600","1723","1739","DL","1492","N977DL","147","159","120","-16","-4","ATL","MSP","906","9","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1612","1605","1829","1806","DL","1494","N911DA","137","121","94","23","7","ATL","DTW","594","10","33","0","","0","0","0","16","0","7"
"2008","4","8","2","1905","1850","2100","2052","DL","1495","N911DA","115","122","85","8","15","DTW","ATL","594","9","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1948","1940","2057","2044","DL","1496","N907DE","69","64","43","13","8","CVG","PIT","256","8","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","707","700","901","850","DL","1497","N952DL","114","110","96","11","7","CLE","ATL","554","8","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","957","1000","1018","1020","DL","1497","N952DL","81","80","47","-2","-3","ATL","PNS","272","5","29","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1014","1020","1229","1235","DL","1498","N950DL","75","75","50","-6","-6","MEM","ATL","332","12","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1805","1805","1936","1945","DL","1499","N667DN","91","100","73","-9","0","ATL","RSW","515","7","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1457","1505","1810","1802","DL","1501","N378DA","193","177","163","8","-8","BDL","FLL","1173","4","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","724","725","1357","1414","DL","1502","N689DL","213","229","190","-17","-1","LAS","CVG","1678","9","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2131","2130","2310","2308","DL","1503","N902DE","99","98","68","2","1","ATL","ORF","516","5","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1112","1105","1428","1421","DL","1504","N971DL","136","136","109","7","7","SAT","ATL","874","11","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1600","1605","1809","1815","DL","1505","N906DL","129","130","105","-6","-5","BUF","ATL","712","12","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1929","1935","2217","2222","DL","1506","N941DL","168","167","150","-5","-6","TPA","BDL","1111","9","9","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1905","1915","2206","2213","DL","1507","N378DA","181","178","156","-7","-10","FLL","BDL","1173","4","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1529","1515","2141","2155","DL","1508","N696DA","192","220","171","-14","14","PHX","ATL","1587","9","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1036","1039","1233","1232","DL","1511","N672DL","117","113","84","1","-3","ATL","MIA","595","5","28","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1036","1040","1201","1200","DL","1512","N959DL","85","80","55","1","-4","ATL","DAB","366","3","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","954","955","1248","1248","DL","1513","N939DL","114","113","89","0","-1","ORD","ATL","606","6","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1341","1345","1449","1502","DL","1513","N939DL","68","77","55","-13","-4","ATL","DAB","366","3","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1230","1235","1359","1412","DL","1514","N614DL","89","97","70","-13","-5","ATL","ORF","516","4","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","822","830","1010","1008","DL","1515","N943DL","108","98","71","2","-8","IND","ATL","432","19","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","925","930","1421","1410","DL","1516","N918DL","176","160","139","11","-5","DEN","CVG","1069","8","29","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","923","855","1030","1010","DL","1517","N3735D","67","75","42","20","28","CLT","ATL","227","9","16","0","","0","0","0","0","0","20"
"2008","4","8","2","1903","1905","2028","2041","DL","1519","N622DL","85","96","65","-13","-2","ATL","ORF","516","6","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1058","1100","1304","1309","DL","1520","N952DL","66","69","45","-5","-2","PNS","ATL","272","10","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","905","910","1050","1055","DL","1521","N384DA","285","285","258","-5","-5","CVG","PDX","1975","8","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2142","2145","2319","2330","DL","1522","N908DA","157","165","125","-11","-3","ATL","MSP","906","5","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","831","810","1018","1000","DL","1523","N681DA","107","110","82","18","21","ATL","MIA","595","6","19","0","","0","18","0","0","0","0"
"2008","4","8","2","1241","1245","1416","1429","DL","1524","N937DL","95","104","73","-13","-4","ATL","IAD","533","6","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1542","1545","1847","1840","DL","1525","N908DA","125","115","91","7","-3","ORD","ATL","606","19","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1446","1450","1639","1659","DL","1526","N968DL","113","129","97","-20","-4","ATL","ROC","749","3","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1442","1442","1558","1558","DL","1527","N638DL","196","196","170","0","0","ATL","DEN","1199","8","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","832","835","1035","1019","DL","1528","N612DL","123","104","92","16","-3","RSW","ATL","515","13","18","0","","0","0","0","16","0","0"
"2008","4","8","2","730","730","1037","1028","DL","1529","N378DA","187","178","171","9","0","BDL","FLL","1173","3","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1959","1955","2208","2148","DL","1530","N664DN","129","113","82","20","4","FLL","ATL","581","5","42","0","","0","0","0","20","0","0"
"2008","4","8","2","1712","1715","1914","1905","DL","1531","N664DN","122","110","83","9","-3","ATL","FLL","581","4","35","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1501","1506","1604","1606","DL","1532","N900DE","63","60","38","-2","-5","ATL","CAE","191","4","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1601","1605","1903","1931","DL","1533","N992DL","182","206","146","-28","-4","JFK","FLL","1069","7","29","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1854","1856","2021","2020","DL","1535","N955DL","147","144","124","1","-2","ATL","AUS","813","6","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1555","1600","1658","1707","DL","1536","N627DL","63","67","40","-9","-5","SAV","ATL","215","9","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1338","1320","1633","1629","DL","1537","N944DL","115","129","87","4","18","DFW","ATL","732","10","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1717","1720","1841","1848","DL","1538","N927DA","84","88","58","-7","-3","ATL","CVG","373","5","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1658","1705","1811","1818","DL","1539","N134DL","73","73","45","-7","-7","JAX","ATL","270","14","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","703","710","900","856","DL","1541","N981DL","117","106","92","4","-7","IAD","ATL","533","8","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1626","1605","1816","1758","DL","1542","N957DL","110","113","83","18","21","ATL","BWI","576","6","21","0","","0","9","0","0","0","9"
"2008","4","8","2","842","845","1429","1420","DL","1543","N915DN","227","215","181","9","-3","SLC","CVG","1449","8","38","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","814","815","1019","1006","DL","1544","N132DN","125","111","86","13","-1","PBI","ATL","545","25","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","857","900","1047","1038","DL","1545","N659DL","290","278","270","9","-3","CVG","SNA","1877","8","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1135","1130","1827","1836","DL","1546","N659DL","232","246","209","-9","5","SNA","CVG","1877","7","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","831","827","943","949","DL","1548","N947DL","72","82","52","-6","4","ATL","RDU","356","4","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","810","815","1010","1017","DL","1550","N698DL","120","122","94","-7","-5","MIA","ATL","595","10","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1739","1722","1904","1845","DL","1551","N657DL","85","83","60","19","17","ATL","TPA","406","4","21","0","","0","2","0","2","0","15"
"2008","4","8","2","556","600","802","749","DL","1552","N994DL","126","109","100","13","-4","ORF","ATL","516","12","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","840","836","951","957","DL","1552","N994DL","71","81","53","-6","4","ATL","DAB","366","3","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1259","1300","1531","1514","DL","1553","N957DL","152","134","106","17","-1","EWR","ATL","745","25","21","0","","0","0","0","17","0","0"
"2008","4","8","2","1356","1400","1612","1625","DL","1554","N927DA","76","85","56","-13","-4","MSY","ATL","425","11","9","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1750","1755","1903","1907","DL","1555","N995DL","73","72","46","-4","-5","CHS","ATL","259","10","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","700","700","910","850","DL","1556","N3768","310","290","291","20","0","ATL","LAX","1946","8","11","0","","0","0","0","20","0","0"
"2008","4","8","2","1103","1100","1311","1322","DL","1557","N129DL","308","322","286","-11","3","ATL","SEA","2182","6","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1616","1615","1649","1650","DL","1558","N3734B","93","95","69","-1","1","ATL","MSY","425","4","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1105","1105","1350","1355","DL","1559","N640DL","165","170","137","-5","0","JFK","MCO","944","9","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1803","1810","2034","2040","DL","1561","N681DA","151","150","109","-6","-7","EWR","ATL","745","11","31","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1631","1635","1749","1753","DL","1562","N940DL","78","78","45","-4","-4","CLT","ATL","227","11","22","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1846","1850","2033","2012","DL","1563","N940DL","167","142","123","21","-4","ATL","DFW","732","7","37","0","","0","0","0","21","0","0"
"2008","4","8","2","819","820","1121","1121","DL","1564","N955DL","122","121","100","0","-1","MCI","ATL","692","11","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1217","1220","1353","1355","DL","1564","N931DL","96","95","75","-2","-3","ATL","PHF","508","9","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2307","2255","607","610","DL","1566","N144DA","240","255","210","-3","12","LAX","ATL","1946","9","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1645","1646","1816","1808","DL","1567","N619DL","91","82","68","8","-1","RDU","ATL","356","8","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1929","1905","2026","2017","DL","1567","N601DL","57","72","41","9","24","ATL","JAX","270","5","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","832","835","1056","1059","DL","1568","N396DA","84","84","61","-3","-3","MSY","ATL","425","11","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1256","1300","1929","1939","DL","1570","N650DL","213","219","181","-10","-4","PHX","ATL","1587","14","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2254","2255","15","16","DL","1571","N638DL","81","81","61","-1","-1","ATL","TPA","406","5","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1845","1845","2047","2104","DL","1572","N614DL","122","139","105","-17","0","ATL","EWR","745","6","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1337","1340","1449","1448","DL","1573","N989DL","132","128","108","1","-3","ATL","MCI","692","6","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1811","1820","2143","2151","DL","1574","N977DL","152","151","129","-8","-9","MSP","ATL","906","10","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2240","2246","2343","2351","DL","1574","N977DL","63","65","35","-8","-6","ATL","CLT","227","8","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1759","1805","2003","2034","DL","1575","N671DN","124","149","96","-31","-6","PHL","ATL","665","10","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","717","720","855","902","DL","1577","N639DL","98","102","83","-7","-3","ATL","FLL","581","5","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","928","935","1117","1131","DL","1580","N757AT","109","116","88","-14","-7","MIA","ATL","595","7","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1221","1225","1333","1346","DL","1580","N757AT","72","81","53","-13","-4","ATL","RDU","356","4","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1951","1945","2301","2315","DL","1581","N3731T","310","330","281","-14","6","JFK","SLC","1989","5","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1539","1545","1806","1814","DL","1582","N952DL","87","89","63","-8","-6","MSY","ATL","425","8","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1900","1905","2027","2020","DL","1582","N952DL","87","75","49","7","-5","ATL","GSO","306","4","34","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1605","1530","1755","1729","DL","1583","N946DL","50","59","30","26","35","BHM","ATL","134","8","12","0","","0","12","0","0","0","14"
"2008","4","8","2","1606","1606","1701","1714","DL","1584","N995DL","55","68","40","-13","0","ATL","CHS","259","6","9","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","824","820","956","947","DL","1585","N630DL","92","87","63","9","4","ATL","MCO","403","8","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2152","2155","2400","14","DL","1586","N379DA","128","139","104","-14","-3","ATL","JFK","760","5","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","827","830","951","935","DL","1588","N663DN","84","65","59","16","-3","SAV","ATL","215","14","11","0","","0","0","0","16","0","0"
"2008","4","8","2","1028","1030","1153","1151","DL","1589","N947DL","85","81","68","2","-2","RDU","ATL","356","9","8","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2127","2129","2221","2213","DL","1590","N919DL","114","104","77","8","-2","ATL","STL","483","5","32","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2133","2135","1","2350","DL","1591","N654DL","328","315","302","11","-2","ATL","SFO","2139","6","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1605","1610","1945","1950","DL","1593","N998DL","160","160","139","-5","-5","MSP","ATL","906","7","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","818","820","920","919","DL","1594","N936DL","62","59","38","1","-2","ATL","SAV","215","7","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1045","1050","1034","1047","DL","1595","N974DL","49","57","36","-13","-5","ATL","BHM","134","3","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1557","1600","1623","1627","DL","1596","N959DL","86","87","58","-4","-3","ATL","MEM","332","7","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1435","1440","1742","1734","DL","1597","N676DL","187","174","140","8","-5","LGA","MCO","950","3","44","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1000","1000","1226","1210","DL","1598","N686DA","146","130","98","16","0","ATL","PHL","665","8","40","0","","0","0","0","16","0","0"
"2008","4","8","2","1119","1110","1253","1254","DL","1599","N612DL","94","104","71","-1","9","ATL","RSW","515","4","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1439","1440","1650","1729","DL","1603","N943DL","131","169","108","-39","-1","JFK","ATL","760","8","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","958","1000","1629","1700","DL","1604","N712TW","211","240","191","-31","-2","LAS","ATL","1747","8","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1847","1850","2045","2044","DL","1605","N613DL","118","114","90","1","-3","MIA","ATL","595","11","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2137","2140","2318","2250","DL","1605","N699DL","281","250","249","28","-3","ATL","PHX","1587","8","24","0","","0","0","0","28","0","0"
"2008","4","8","2","1459","1505","1645","1655","DL","1606","N614DL","106","110","87","-10","-6","ORF","ATL","516","8","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","2010","2015","2004","2009","DL","1607","N959DL","54","54","25","-5","-5","ATL","BHM","134","6","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1055","1040","1715","1725","DL","1608","N6715C","200","225","170","-10","15","PHX","ATL","1587","6","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1254","1259","1244","1247","DL","1609","N936DL","50","48","34","-3","-5","ATL","BHM","134","3","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1817","1820","1913","1930","DL","1610","N988DL","116","130","97","-17","-3","ATL","MKE","669","4","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","719","730","829","828","DL","1611","N393DA","70","58","46","1","-11","TYS","ATL","152","12","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1058","1102","1056","1109","DL","1612","N917DE","58","67","40","-13","-4","ATL","BNA","214","7","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1453","1500","1621","1637","DL","1613","N994DL","88","97","68","-16","-7","IND","ATL","432","7","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1055","1100","1405","1403","DL","1614","N940DL","130","123","97","2","-5","DFW","ATL","732","9","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","8","2","1449","1449","1554","1553","DL","1614","N940DL","65","64","38","1","0","ATL","CLT","227","6","21","0","","0","NA","NA","NA","NA","NA"
